Drift,pc1,pc2,pc3,pc4,pv1,pv2,pv3,pv4,MasaPropia,Px
0.0010667072518602183,0.25,0.45,0.25,0.65,0.6,0.6,0.4,0.6,12420.0,76309.56973951172
0.0013364476702991195,0.25,0.45,0.25,0.65,0.6,0.6,0.6,0.2,11640.0,73937.72417677734
0.001202038805314324,0.25,0.45,0.25,0.65,0.6,0.6,0.6,0.4,12420.0,76309.56973951172
0.0010937090135105087,0.25,0.45,0.25,0.65,0.6,0.6,0.6,0.6,13200.0,78681.4153022461
0.0029960930953398406,0.25,0.45,0.45,0.25,0.2,0.2,0.2,0.2,6480.0,58247.05353099609
0.0023742752440425435,0.25,0.45,0.45,0.25,0.2,0.2,0.2,0.4,7260.0,60618.89909373046
0.002313460179993749,0.25,0.45,0.45,0.25,0.2,0.2,0.2,0.6,8040.0,62990.74465646485
0.003065555810390343,0.25,0.45,0.45,0.25,0.2,0.2,0.4,0.2,7260.0,60618.89909373046
0.0024417121565267967,0.25,0.45,0.45,0.25,0.2,0.2,0.4,0.4,8040.0,62990.74465646485
0.002368387487131564,0.25,0.45,0.45,0.25,0.2,0.2,0.4,0.6,8820.0,65362.590219199206
0.0031707673561348175,0.25,0.45,0.45,0.25,0.2,0.2,0.6,0.2,8040.0,62990.74465646485
0.002517305683699283,0.25,0.45,0.45,0.25,0.2,0.2,0.6,0.4,8820.0,65362.590219199206
0.002426588052351668,0.25,0.45,0.45,0.25,0.2,0.2,0.6,0.6,9600.0,67734.4357819336
0.002438301738794656,0.25,0.45,0.45,0.25,0.2,0.4,0.2,0.2,7260.0,60618.89909373046
0.0019430002665470243,0.25,0.45,0.45,0.25,0.2,0.4,0.2,0.4,8040.0,62990.74465646485
0.001889237732853456,0.25,0.45,0.45,0.25,0.2,0.4,0.2,0.6,8820.0,65362.590219199206
0.002451225904260288,0.25,0.45,0.45,0.25,0.2,0.4,0.4,0.2,8040.0,62990.74465646485
0.0019937373915790853,0.25,0.45,0.45,0.25,0.2,0.4,0.4,0.4,8820.0,65362.590219199206
0.0019388496094985487,0.25,0.45,0.45,0.25,0.2,0.4,0.4,0.6,9600.0,67734.4357819336
0.00251082196067908,0.25,0.45,0.45,0.25,0.2,0.4,0.6,0.2,8820.0,65362.590219199206
0.002059899951868065,0.25,0.45,0.45,0.25,0.2,0.4,0.6,0.4,9600.0,67734.4357819336
0.0019988174995872383,0.25,0.45,0.45,0.25,0.2,0.4,0.6,0.6,10380.0,70106.28134466798
0.0022275577395192776,0.25,0.45,0.45,0.25,0.2,0.6,0.2,0.2,8040.0,62990.74465646485
0.0017793731983434976,0.25,0.45,0.45,0.25,0.2,0.6,0.2,0.4,8820.0,65362.590219199206
0.0017268248489705135,0.25,0.45,0.45,0.25,0.2,0.6,0.2,0.6,9600.0,67734.4357819336
0.0022175397959369424,0.25,0.45,0.45,0.25,0.2,0.6,0.4,0.2,8820.0,65362.590219199206
0.0018192690444480296,0.25,0.45,0.45,0.25,0.2,0.6,0.4,0.4,9600.0,67734.4357819336
0.0017696302569922913,0.25,0.45,0.45,0.25,0.2,0.6,0.4,0.6,10380.0,70106.28134466798
0.002254934018724705,0.25,0.45,0.45,0.25,0.2,0.6,0.6,0.2,9600.0,67734.4357819336
0.0018760947006838224,0.25,0.45,0.45,0.25,0.2,0.6,0.6,0.4,10380.0,70106.28134466798
0.0018244044234528225,0.25,0.45,0.45,0.25,0.2,0.6,0.6,0.6,11160.0,72478.12690740237
0.003065555810390341,0.25,0.45,0.45,0.25,0.4,0.2,0.2,0.2,7260.0,60618.89909373046
0.0024417121565267967,0.25,0.45,0.45,0.25,0.4,0.2,0.2,0.4,8040.0,62990.74465646485
0.0023683874871315625,0.25,0.45,0.45,0.25,0.4,0.2,0.2,0.6,8820.0,65362.590219199206
0.003110362207726131,0.25,0.45,0.45,0.25,0.4,0.2,0.4,0.2,8040.0,62990.74465646485
0.0024965516635270545,0.25,0.45,0.45,0.25,0.4,0.2,0.4,0.4,8820.0,65362.590219199206
0.0024135276936234403,0.25,0.45,0.45,0.25,0.4,0.2,0.4,0.6,9600.0,67734.4357819336
0.003207823699458738,0.25,0.45,0.45,0.25,0.4,0.2,0.6,0.2,8820.0,65362.590219199206
0.0025661350072008447,0.25,0.45,0.45,0.25,0.4,0.2,0.6,0.4,9600.0,67734.4357819336
0.002466589295195907,0.25,0.45,0.45,0.25,0.4,0.2,0.6,0.6,10380.0,70106.28134466798
0.002451225904260284,0.25,0.45,0.45,0.25,0.4,0.4,0.2,0.2,8040.0,62990.74465646485
0.001993737391579083,0.25,0.45,0.45,0.25,0.4,0.4,0.2,0.4,8820.0,65362.590219199206
0.0019388496094985468,0.25,0.45,0.45,0.25,0.4,0.4,0.2,0.6,9600.0,67734.4357819336
0.002429406028241758,0.25,0.45,0.45,0.25,0.4,0.4,0.4,0.2,8820.0,65362.590219199206
0.0020243558362300607,0.25,0.45,0.45,0.25,0.4,0.4,0.4,0.4,9600.0,67734.4357819336
0.001971962405193731,0.25,0.45,0.45,0.25,0.4,0.4,0.4,0.6,10380.0,70106.28134466798
0.0024784408642301034,0.25,0.45,0.45,0.25,0.4,0.4,0.6,0.2,9600.0,67734.4357819336
0.002082893336000003,0.25,0.45,0.45,0.25,0.4,0.4,0.6,0.4,10380.0,70106.28134466798
0.002025310505482927,0.25,0.45,0.45,0.25,0.4,0.4,0.6,0.6,11160.0,72478.12690740237
0.0022175397959369415,0.25,0.45,0.45,0.25,0.4,0.6,0.2,0.2,8820.0,65362.590219199206
0.0018192690444480291,0.25,0.45,0.45,0.25,0.4,0.6,0.2,0.4,9600.0,67734.4357819336
0.0017696302569922913,0.25,0.45,0.45,0.25,0.4,0.6,0.2,0.6,10380.0,70106.28134466798
0.002168321750988785,0.25,0.45,0.45,0.25,0.4,0.6,0.4,0.2,9600.0,67734.4357819336
0.0018350448456609008,0.25,0.45,0.45,0.25,0.4,0.6,0.4,0.4,10380.0,70106.28134466798
0.0017924499196378322,0.25,0.45,0.45,0.25,0.4,0.6,0.4,0.6,11160.0,72478.12690740237
0.002193293964990558,0.25,0.45,0.45,0.25,0.4,0.6,0.6,0.2,10380.0,70106.28134466798
0.001882626748758052,0.25,0.45,0.45,0.25,0.4,0.6,0.6,0.4,11160.0,72478.12690740237
0.0018392564994243305,0.25,0.45,0.45,0.25,0.4,0.6,0.6,0.6,11940.0,74849.97247013671
0.0031707673561348175,0.25,0.45,0.45,0.25,0.6,0.2,0.2,0.2,8040.0,62990.74465646485
0.0025173056836992834,0.25,0.45,0.45,0.25,0.6,0.2,0.2,0.4,8820.0,65362.590219199206
0.0024265880523516685,0.25,0.45,0.45,0.25,0.6,0.2,0.2,0.6,9600.0,67734.4357819336
0.003207823699458738,0.25,0.45,0.45,0.25,0.6,0.2,0.4,0.2,8820.0,65362.590219199206
0.002566135007200844,0.25,0.45,0.45,0.25,0.6,0.2,0.4,0.4,9600.0,67734.4357819336
0.0024665892951959067,0.25,0.45,0.45,0.25,0.6,0.2,0.4,0.6,10380.0,70106.28134466798
0.0033026908271117693,0.25,0.45,0.45,0.25,0.6,0.2,0.6,0.2,9600.0,67734.4357819336
0.0026327109345987494,0.25,0.45,0.45,0.25,0.6,0.2,0.6,0.4,10380.0,70106.28134466798
0.0025167717017449158,0.25,0.45,0.45,0.25,0.6,0.2,0.6,0.6,11160.0,72478.12690740237
0.0025108219606790726,0.25,0.45,0.45,0.25,0.6,0.4,0.2,0.2,8820.0,65362.590219199206
0.0020598999518680614,0.25,0.45,0.45,0.25,0.6,0.4,0.2,0.4,9600.0,67734.4357819336
0.001998817499587236,0.25,0.45,0.45,0.25,0.6,0.4,0.2,0.6,10380.0,70106.28134466798
0.0024784408642301034,0.25,0.45,0.45,0.25,0.6,0.4,0.4,0.2,9600.0,67734.4357819336
0.002082893336000003,0.25,0.45,0.45,0.25,0.6,0.4,0.4,0.4,10380.0,70106.28134466798
0.0020253105054829274,0.25,0.45,0.45,0.25,0.6,0.4,0.4,0.6,11160.0,72478.12690740237
0.002523478959920837,0.25,0.45,0.45,0.25,0.6,0.4,0.6,0.2,10380.0,70106.28134466798
0.00213843366360076,0.25,0.45,0.45,0.25,0.6,0.4,0.6,0.4,11160.0,72478.12690740237
0.002075740350364509,0.25,0.45,0.45,0.25,0.6,0.4,0.6,0.6,11940.0,74849.97247013671
0.0022549340187247046,0.25,0.45,0.45,0.25,0.6,0.6,0.2,0.2,9600.0,67734.4357819336
0.001876094700683821,0.25,0.45,0.45,0.25,0.6,0.6,0.2,0.4,10380.0,70106.28134466798
0.0018244044234528225,0.25,0.45,0.45,0.25,0.6,0.6,0.2,0.6,11160.0,72478.12690740237
0.002193293964990558,0.25,0.45,0.45,0.25,0.6,0.6,0.4,0.2,10380.0,70106.28134466798
0.0018826267487580524,0.25,0.45,0.45,0.25,0.6,0.6,0.4,0.4,11160.0,72478.12690740237
0.0018392564994243305,0.25,0.45,0.45,0.25,0.6,0.6,0.4,0.6,11940.0,74849.97247013671
0.0022129826897987807,0.25,0.45,0.45,0.25,0.6,0.6,0.6,0.2,11160.0,72478.12690740237
0.0019263842087775464,0.25,0.45,0.45,0.25,0.6,0.6,0.6,0.4,11940.0,74849.97247013671
0.0018825823639031937,0.25,0.45,0.45,0.25,0.6,0.6,0.6,0.6,12720.0,77221.81803287107
0.002011385936754316,0.25,0.45,0.45,0.45,0.2,0.2,0.2,0.2,6960.0,59706.6508003711
0.001604079542104198,0.25,0.45,0.45,0.45,0.2,0.2,0.2,0.4,7740.0,62078.49636310547
0.0014479816573635008,0.25,0.45,0.45,0.45,0.2,0.2,0.2,0.6,8520.0,64450.341925839835
0.0020849839270001835,0.25,0.45,0.45,0.45,0.2,0.2,0.4,0.2,7740.0,62078.49636310547
0.001663683464927945,0.25,0.45,0.45,0.45,0.2,0.2,0.4,0.4,8520.0,64450.341925839835
0.0014920698893596002,0.25,0.45,0.45,0.45,0.2,0.2,0.4,0.6,9300.0,66822.18748857423
0.00216140744545608,0.25,0.45,0.45,0.45,0.2,0.2,0.6,0.2,8520.0,64450.341925839835
0.0017231790173455716,0.25,0.45,0.45,0.45,0.2,0.2,0.6,0.4,9300.0,66822.18748857423
0.001536078628424912,0.25,0.45,0.45,0.45,0.2,0.2,0.6,0.6,10080.0,69194.0330513086
0.0016136215418360656,0.25,0.45,0.45,0.45,0.2,0.4,0.2,0.2,7740.0,62078.49636310547
0.00127203570482751,0.25,0.45,0.45,0.45,0.2,0.4,0.2,0.4,8520.0,64450.341925839835
0.0011338926886517284,0.25,0.45,0.45,0.45,0.2,0.4,0.2,0.6,9300.0,66822.18748857423
0.0016470847626408687,0.25,0.45,0.45,0.45,0.2,0.4,0.4,0.2,8520.0,64450.341925839835
0.0013152591905753648,0.25,0.45,0.45,0.45,0.2,0.4,0.4,0.4,9300.0,66822.18748857423
0.001173707764215526,0.25,0.45,0.45,0.45,0.2,0.4,0.4,0.6,10080.0,69194.0330513086
0.0016883843730821867,0.25,0.45,0.45,0.45,0.2,0.4,0.6,0.2,9300.0,66822.18748857423
0.0013597822553359487,0.25,0.45,0.45,0.45,0.2,0.4,0.6,0.4,10080.0,69194.0330513086
0.0012137417097567058,0.25,0.45,0.45,0.45,0.2,0.4,0.6,0.6,10860.0,71565.87861404297
0.0014628160624507796,0.25,0.45,0.45,0.45,0.2,0.6,0.2,0.2,8520.0,64450.341925839835
0.0011434583667477784,0.25,0.45,0.45,0.45,0.2,0.6,0.2,0.4,9300.0,66822.18748857423
0.001010148754815359,0.25,0.45,0.45,0.45,0.2,0.6,0.2,0.6,10080.0,69194.0330513086
0.0014749375674972876,0.25,0.45,0.45,0.45,0.2,0.6,0.4,0.2,9300.0,66822.18748857423
0.0011744888782351224,0.25,0.45,0.45,0.45,0.2,0.6,0.4,0.4,10080.0,69194.0330513086
0.0010427737581808786,0.25,0.45,0.45,0.45,0.2,0.6,0.4,0.6,10860.0,71565.87861404297
0.0014961637254743692,0.25,0.45,0.45,0.45,0.2,0.6,0.6,0.2,10080.0,69194.0330513086
0.0012075226246487391,0.25,0.45,0.45,0.45,0.2,0.6,0.6,0.4,10860.0,71565.87861404297
0.0010761689624586748,0.25,0.45,0.45,0.45,0.2,0.6,0.6,0.6,11640.0,73937.72417677734
0.00208649507578878,0.25,0.45,0.45,0.45,0.4,0.2,0.2,0.2,7740.0,62078.49636310547
0.0016451966479891099,0.25,0.45,0.45,0.45,0.4,0.2,0.2,0.4,8520.0,64450.341925839835
0.001475461006605493,0.25,0.45,0.45,0.45,0.4,0.2,0.2,0.6,9300.0,66822.18748857423
0.0021574992042135226,0.25,0.45,0.45,0.45,0.4,0.2,0.4,0.2,8520.0,64450.341925839835
0.001704136697299154,0.25,0.45,0.45,0.45,0.4,0.2,0.4,0.4,9300.0,66822.18748857423
0.0015184923765046276,0.25,0.45,0.45,0.45,0.4,0.2,0.4,0.6,10080.0,69194.0330513086
0.0022333224716326342,0.25,0.45,0.45,0.45,0.4,0.2,0.6,0.2,9300.0,66822.18748857423
0.0017629547327418908,0.25,0.45,0.45,0.45,0.4,0.2,0.6,0.4,10080.0,69194.0330513086
0.0015618442062800605,0.25,0.45,0.45,0.45,0.4,0.2,0.6,0.6,10860.0,71565.87861404297
0.0016574112453650108,0.25,0.45,0.45,0.45,0.4,0.4,0.2,0.2,8520.0,64450.341925839835
0.0013131882447006405,0.25,0.45,0.45,0.45,0.4,0.4,0.2,0.4,9300.0,66822.18748857423
0.0011684543571252584,0.25,0.45,0.45,0.45,0.4,0.4,0.2,0.6,10080.0,69194.0330513086
0.0016827499461511718,0.25,0.45,0.45,0.45,0.4,0.4,0.4,0.2,9300.0,66822.18748857423
0.001354223269362521,0.25,0.45,0.45,0.45,0.4,0.4,0.4,0.4,10080.0,69194.0330513086
0.0012076341150289536,0.25,0.45,0.45,0.45,0.4,0.4,0.4,0.6,10860.0,71565.87861404297
0.0017223788729913815,0.25,0.45,0.45,0.45,0.4,0.4,0.6,0.2,10080.0,69194.0330513086
0.001397977200447387,0.25,0.45,0.45,0.45,0.4,0.4,0.6,0.4,10860.0,71565.87861404297
0.0012472832705267831,0.25,0.45,0.45,0.45,0.4,0.4,0.6,0.6,11640.0,73937.72417677734
0.00148951614485607,0.25,0.45,0.45,0.45,0.4,0.6,0.2,0.2,9300.0,66822.18748857423
0.0011791359997331838,0.25,0.45,0.45,0.45,0.4,0.6,0.2,0.4,10080.0,69194.0330513086
0.0010420183835359704,0.25,0.45,0.45,0.45,0.4,0.6,0.2,0.6,10860.0,71565.87861404297
0.0014899270730856762,0.25,0.45,0.45,0.45,0.4,0.6,0.4,0.2,10080.0,69194.0330513086
0.0012059093073581283,0.25,0.45,0.45,0.45,0.4,0.6,0.4,0.4,10860.0,71565.87861404297
0.0010729781210948289,0.25,0.45,0.45,0.45,0.4,0.6,0.4,0.6,11640.0,73937.72417677734
0.001508454602272486,0.25,0.45,0.45,0.45,0.4,0.6,0.6,0.2,10860.0,71565.87861404297
0.001237503172582,0.25,0.45,0.45,0.45,0.4,0.6,0.6,0.4,11640.0,73937.72417677734
0.001105700121627476,0.25,0.45,0.45,0.45,0.4,0.6,0.6,0.6,12420.0,76309.56973951172
0.002164823446504087,0.25,0.45,0.45,0.45,0.6,0.2,0.2,0.2,8520.0,64450.341925839835
0.0016857200355270903,0.25,0.45,0.45,0.45,0.6,0.2,0.2,0.4,9300.0,66822.18748857423
0.0015018136193774144,0.25,0.45,0.45,0.45,0.6,0.2,0.2,0.6,10080.0,69194.0330513086
0.002234652157073534,0.25,0.45,0.45,0.45,0.6,0.2,0.4,0.2,9300.0,66822.18748857423
0.0017439848440616995,0.25,0.45,0.45,0.45,0.6,0.2,0.4,0.4,10080.0,69194.0330513086
0.0015442133990736472,0.25,0.45,0.45,0.45,0.6,0.2,0.4,0.6,10860.0,71565.87861404297
0.002310108418760561,0.25,0.45,0.45,0.45,0.6,0.2,0.6,0.2,10080.0,69194.0330513086
0.0018021292854990883,0.25,0.45,0.45,0.45,0.6,0.2,0.6,0.4,10860.0,71565.87861404297
0.001586882607734884,0.25,0.45,0.45,0.45,0.6,0.2,0.6,0.6,11640.0,73937.72417677734
0.0017115655327127562,0.25,0.45,0.45,0.45,0.6,0.4,0.2,0.2,9300.0,66822.18748857423
0.0013557492848350248,0.25,0.45,0.45,0.45,0.6,0.4,0.2,0.4,10080.0,69194.0330513086
0.0012026091558693668,0.25,0.45,0.45,0.45,0.6,0.4,0.2,0.6,10860.0,71565.87861404297
0.0017337872602935624,0.25,0.45,0.45,0.45,0.6,0.4,0.4,0.2,10080.0,69194.0330513086
0.0013957443599559346,0.25,0.45,0.45,0.45,0.6,0.4,0.4,0.4,10860.0,71565.87861404297
0.0012413691008071176,0.25,0.45,0.45,0.45,0.6,0.4,0.4,0.6,11640.0,73937.72417677734
0.001772405636404288,0.25,0.45,0.45,0.45,0.6,0.4,0.6,0.2,10860.0,71565.87861404297
0.0014390613904620056,0.25,0.45,0.45,0.45,0.6,0.4,0.6,0.4,11640.0,73937.72417677734
0.0012807184362104399,0.25,0.45,0.45,0.45,0.6,0.4,0.6,0.6,12420.0,76309.56973951172
0.0015296876262404023,0.25,0.45,0.45,0.45,0.6,0.6,0.2,0.2,10080.0,69194.0330513086
0.0012179071670033927,0.25,0.45,0.45,0.45,0.6,0.6,0.2,0.4,10860.0,71565.87861404297
0.0010747198894773577,0.25,0.45,0.45,0.45,0.6,0.6,0.2,0.6,11640.0,73937.72417677734
0.0015254475274322527,0.25,0.45,0.45,0.45,0.6,0.6,0.4,0.2,10860.0,71565.87861404297
0.0012427903435284244,0.25,0.45,0.45,0.45,0.6,0.6,0.4,0.4,11640.0,73937.72417677734
0.0011049401512544968,0.25,0.45,0.45,0.45,0.6,0.6,0.4,0.6,12420.0,76309.56973951172
0.0015422679880851603,0.25,0.45,0.45,0.45,0.6,0.6,0.6,0.2,11640.0,73937.72417677734
0.0012736154865504688,0.25,0.45,0.45,0.45,0.6,0.6,0.6,0.4,12420.0,76309.56973951172
0.00113732257580078,0.25,0.45,0.45,0.45,0.6,0.6,0.6,0.6,13200.0,78681.4153022461
0.0013586873960886408,0.25,0.45,0.45,0.65,0.2,0.2,0.2,0.2,7440.0,61166.248069746085
0.00122627210664065,0.25,0.45,0.45,0.65,0.2,0.2,0.2,0.4,8220.0,63538.09363248047
0.001128375013795569,0.25,0.45,0.45,0.65,0.2,0.2,0.2,0.6,9000.0,65909.93919521484
0.0014093351134902424,0.25,0.45,0.45,0.65,0.2,0.2,0.4,0.2,8220.0,63538.09363248047
0.0012656439996875774,0.25,0.45,0.45,0.65,0.2,0.2,0.4,0.4,9000.0,65909.93919521484
0.0011569616357116864,0.25,0.45,0.45,0.65,0.2,0.2,0.4,0.6,9780.0,68281.78475794921
0.001460967897869334,0.25,0.45,0.45,0.65,0.2,0.2,0.6,0.2,9000.0,65909.93919521484
0.0013071819711570627,0.25,0.45,0.45,0.65,0.2,0.2,0.6,0.4,9780.0,68281.78475794921
0.0011886365150704644,0.25,0.45,0.45,0.65,0.2,0.2,0.6,0.6,10560.0,70653.6303206836
0.0010546552785856312,0.25,0.45,0.45,0.65,0.2,0.4,0.2,0.2,8220.0,63538.09363248047
0.0009397112770926691,0.25,0.45,0.45,0.65,0.2,0.4,0.2,0.4,9000.0,65909.93919521484
0.0008507734172163682,0.25,0.45,0.45,0.65,0.2,0.4,0.2,0.6,9780.0,68281.78475794921
0.001091226545273075,0.25,0.45,0.45,0.65,0.2,0.4,0.4,0.2,9000.0,65909.93919521484
0.000973079145155116,0.25,0.45,0.45,0.65,0.2,0.4,0.4,0.4,9780.0,68281.78475794921
0.0008797582605175075,0.25,0.45,0.45,0.65,0.2,0.4,0.4,0.6,10560.0,70653.6303206836
0.001127651178451374,0.25,0.45,0.45,0.65,0.2,0.4,0.6,0.2,9780.0,68281.78475794921
0.0010064241147597762,0.25,0.45,0.45,0.65,0.2,0.4,0.6,0.4,10560.0,70653.6303206836
0.0009090784341653585,0.25,0.45,0.45,0.65,0.2,0.4,0.6,0.6,11340.0,73025.47588341795
0.0009354542049784072,0.25,0.45,0.45,0.65,0.2,0.6,0.2,0.2,9000.0,65909.93919521484
0.0008249905098862196,0.25,0.45,0.45,0.65,0.2,0.6,0.2,0.4,9780.0,68281.78475794921
0.0007376075363105592,0.25,0.45,0.45,0.65,0.2,0.6,0.2,0.6,10560.0,70653.6303206836
0.0009606756516867907,0.25,0.45,0.45,0.65,0.2,0.6,0.4,0.2,9780.0,68281.78475794921
0.0008505524987533966,0.25,0.45,0.45,0.65,0.2,0.6,0.4,0.4,10560.0,70653.6303206836
0.0007616491839333255,0.25,0.45,0.45,0.65,0.2,0.6,0.4,0.6,11340.0,73025.47588341795
0.0009857312300796607,0.25,0.45,0.45,0.65,0.2,0.6,0.6,0.2,10560.0,70653.6303206836
0.000875771801378529,0.25,0.45,0.45,0.65,0.2,0.6,0.6,0.4,11340.0,73025.47588341795
0.0007855731030529541,0.25,0.45,0.45,0.65,0.2,0.6,0.6,0.6,12120.0,75397.32144615233
0.0014059395740653815,0.25,0.45,0.45,0.65,0.4,0.2,0.2,0.2,8220.0,63538.09363248047
0.0012486256672453568,0.25,0.45,0.45,0.65,0.4,0.2,0.2,0.4,9000.0,65909.93919521484
0.0011391046096997227,0.25,0.45,0.45,0.65,0.4,0.2,0.2,0.6,9780.0,68281.78475794921
0.0014556167284647268,0.25,0.45,0.45,0.65,0.4,0.2,0.4,0.2,9000.0,65909.93919521484
0.0012851580441875508,0.25,0.45,0.45,0.65,0.4,0.2,0.4,0.4,9780.0,68281.78475794921
0.0011630125432872149,0.25,0.45,0.45,0.65,0.4,0.2,0.4,0.6,10560.0,70653.6303206836
0.0015069053720669686,0.25,0.45,0.45,0.65,0.4,0.2,0.6,0.2,9780.0,68281.78475794921
0.001325532903958422,0.25,0.45,0.45,0.65,0.4,0.2,0.6,0.4,10560.0,70653.6303206836
0.0011929387526518158,0.25,0.45,0.45,0.65,0.4,0.2,0.6,0.6,11340.0,73025.47588341795
0.0010935812802759552,0.25,0.45,0.45,0.65,0.4,0.4,0.2,0.2,9000.0,65909.93919521484
0.0009698869551675773,0.25,0.45,0.45,0.65,0.4,0.4,0.2,0.4,9780.0,68281.78475794921
0.00087435546627168,0.25,0.45,0.45,0.65,0.4,0.4,0.2,0.6,10560.0,70653.6303206836
0.001129940439079137,0.25,0.45,0.45,0.65,0.4,0.4,0.4,0.2,9780.0,68281.78475794921
0.0010030634660248687,0.25,0.45,0.45,0.65,0.4,0.4,0.4,0.4,10560.0,70653.6303206836
0.000902581105605776,0.25,0.45,0.45,0.65,0.4,0.4,0.4,0.6,11340.0,73025.47588341795
0.001166297978146125,0.25,0.45,0.45,0.65,0.4,0.4,0.6,0.2,10560.0,70653.6303206836
0.001036234100077187,0.25,0.45,0.45,0.65,0.4,0.4,0.6,0.4,11340.0,73025.47588341795
0.0009314749672957352,0.25,0.45,0.45,0.65,0.4,0.4,0.6,0.6,12120.0,75397.32144615233
0.0009655331110400984,0.25,0.45,0.45,0.65,0.4,0.6,0.2,0.2,9780.0,68281.78475794921
0.0008527773172289242,0.25,0.45,0.45,0.65,0.4,0.6,0.2,0.4,10560.0,70653.6303206836
0.0007609525460656044,0.25,0.45,0.45,0.65,0.4,0.6,0.2,0.6,11340.0,73025.47588341795
0.0009894962228327447,0.25,0.45,0.45,0.65,0.4,0.6,0.4,0.2,10560.0,70653.6303206836
0.000878073452036958,0.25,0.45,0.45,0.65,0.4,0.6,0.4,0.4,11340.0,73025.47588341795
0.0007849275123119861,0.25,0.45,0.45,0.65,0.4,0.6,0.4,0.6,12120.0,75397.32144615233
0.0010141319081912428,0.25,0.45,0.45,0.65,0.4,0.6,0.6,0.2,11340.0,73025.47588341795
0.0009031640474393139,0.25,0.45,0.45,0.65,0.4,0.6,0.6,0.4,12120.0,75397.32144615233
0.0008087872285751329,0.25,0.45,0.45,0.65,0.4,0.6,0.6,0.6,12900.0,77769.16700888672
0.0014549731922265767,0.25,0.45,0.45,0.65,0.6,0.2,0.2,0.2,9000.0,65909.93919521484
0.0012738781358419243,0.25,0.45,0.45,0.65,0.6,0.2,0.2,0.4,9780.0,68281.78475794921
0.0011532991514535055,0.25,0.45,0.45,0.65,0.6,0.2,0.2,0.6,10560.0,70653.6303206836
0.0015043946365543815,0.25,0.45,0.45,0.65,0.6,0.2,0.4,0.2,9780.0,68281.78475794921
0.001309511224726792,0.25,0.45,0.45,0.65,0.6,0.2,0.4,0.4,10560.0,70653.6303206836
0.0011757790574458003,0.25,0.45,0.45,0.65,0.6,0.2,0.4,0.6,11340.0,73025.47588341795
0.0015555471072918128,0.25,0.45,0.45,0.65,0.6,0.2,0.6,0.2,10560.0,70653.6303206836
0.001349247115534483,0.25,0.45,0.45,0.65,0.6,0.2,0.6,0.4,11340.0,73025.47588341795
0.00120482713558742,0.25,0.45,0.45,0.65,0.6,0.2,0.6,0.6,12120.0,75397.32144615233
0.0011327380755197535,0.25,0.45,0.45,0.65,0.6,0.4,0.2,0.2,9780.0,68281.78475794921
0.0009998592019857915,0.25,0.45,0.45,0.65,0.6,0.4,0.2,0.4,10560.0,70653.6303206836
0.0008977618029890814,0.25,0.45,0.45,0.65,0.6,0.4,0.2,0.6,11340.0,73025.47588341795
0.0011689629568245148,0.25,0.45,0.45,0.65,0.6,0.4,0.4,0.2,10560.0,70653.6303206836
0.0010328936958482074,0.25,0.45,0.45,0.65,0.6,0.4,0.4,0.4,11340.0,73025.47588341795
0.0009256108143394265,0.25,0.45,0.45,0.65,0.6,0.4,0.4,0.6,12120.0,75397.32144615233
0.0012052344310650108,0.25,0.45,0.45,0.65,0.6,0.4,0.6,0.2,11340.0,73025.47588341795
0.0010659215584249374,0.25,0.45,0.45,0.65,0.6,0.4,0.6,0.4,12120.0,75397.32144615233
0.000954227997109361,0.25,0.45,0.45,0.65,0.6,0.4,0.6,0.6,12900.0,77769.16700888672
0.0009969386206850211,0.25,0.45,0.45,0.65,0.6,0.6,0.2,0.2,10560.0,70653.6303206836
0.0008806641102344512,0.25,0.45,0.45,0.65,0.6,0.6,0.2,0.4,11340.0,73025.47588341795
0.0007840885164832226,0.25,0.45,0.45,0.65,0.6,0.6,0.2,0.6,12120.0,75397.32144615233
0.00102026830069826,0.25,0.45,0.45,0.65,0.6,0.6,0.4,0.2,11340.0,73025.47588341795
0.0009057813862558204,0.25,0.45,0.45,0.65,0.6,0.6,0.4,0.4,12120.0,75397.32144615233
0.000808003565428663,0.25,0.45,0.45,0.65,0.6,0.6,0.4,0.6,12900.0,77769.16700888672
0.0010445569470358747,0.25,0.45,0.45,0.65,0.6,0.6,0.6,0.2,12120.0,75397.32144615233
0.0009307495983114168,0.25,0.45,0.45,0.65,0.6,0.6,0.6,0.4,12900.0,77769.16700888672
0.000831804321362844,0.25,0.45,0.45,0.65,0.6,0.6,0.6,0.6,13680.0,80141.0125716211
0.002375355980863287,0.25,0.45,0.65,0.25,0.2,0.2,0.2,0.2,6960.0,59706.6508003711
0.001887417617489578,0.25,0.45,0.65,0.25,0.2,0.2,0.2,0.4,7740.0,62078.49636310547
0.0018342123366054369,0.25,0.45,0.65,0.25,0.2,0.2,0.2,0.6,8520.0,64450.341925839835
0.0023923918643956326,0.25,0.45,0.65,0.25,0.2,0.2,0.4,0.2,7740.0,62078.49636310547
0.001930515225234748,0.25,0.45,0.65,0.25,0.2,0.2,0.4,0.4,8520.0,64450.341925839835
0.0018734179678835453,0.25,0.45,0.65,0.25,0.2,0.2,0.4,0.6,9300.0,66822.18748857423
0.0024560101348738814,0.25,0.45,0.65,0.25,0.2,0.2,0.6,0.2,8520.0,64450.341925839835
0.0019893327063202505,0.25,0.45,0.65,0.25,0.2,0.2,0.6,0.4,9300.0,66822.18748857423
